Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
"
	FOR - Forest Resources
",FOR 462,Watershed Science and Management,"Influence of land management practices on hydrologic processes, water quality, and riparian habitat w/emphasis on wildland watersheds. One day field trip. Prereq: Math 143; and Phys 100 or Phys 111, or high school equivalent.",Undergraduate,FALSE,2017-2018,"['land', 'management practice']"
"
	FOR - Forest Resources
",FOR 484,Forest Policy and Administration,Evaluation of land and forest problems and policies in the U.S.; analysis of current conditions and policies; historical development of governmental and private agencies concerned with the administration of forest conservation program. Recommended Preparation: FOR 235. Prereq: Junior standing,Undergraduate,FALSE,2017-2018,['land']
"
	FOR - Forest Resources
",FOR 501,Seminar,"Major philosophy, management, and research problems of wildlands; presentation of individual studies on assigned topics. Prereq: Permission",Graduate,FALSE,2017-2018,['land']
"
	FOR - Forest Resources
",FOR 522,Belowground Processes,"Belowground Processes considers current advancements in understanding of root growth and development, water and nutrient acquisition, rhizosphere functions, soil microbial community composition and functions, organic matter decomposition, and symbiotic associations between plants and microbes. Examples focus mainly on forest and wildland terrestrial ecosystems. Students learn various techniques for studying belowground processes and apply them in self-directed, hypothesis-driven projects. Offered every other year during fall semester. Prereq: Graduate standing or instructor permission",Graduate,FALSE,2017-2018,"['land', ' nutri', ' root ', ' soil']"
"
	FOR - Forest Resources
",FOR 546,Science Synthesis and Communication,This course is an online course only. Critically review science literature and write both brief and in-depth syntheses to address applied questions in science and management. Learn best practices for summarizing and communicating science effectively. Discuss challenges for application of science in management. Examples will focus on wildland fire science and management.,Graduate,FALSE,2017-2018,['land']
"
	FOR - Forest Resources
",FOR 555,Current Topics: Regeneration/Restoration,"Review recent articles pertaining to natural and artificial regeneration of native plants, including nursery production, restoration practices, and post-disturbance treatments. Students choose, critically review, and discuss the articles to develop critical-thinking skills and confidence in their knowledge of the literature. Graded P/F. Recommended Preparation: For 324, For 424, and For 551.",Graduate,FALSE,2017-2018,[' nursery ']
"
	FOR - Forest Resources
",FOR 557,Advanced Fire Behavior,"Credit may be earned in only one of the following: For 450 or For 557.This course is an online course only. Understand the processes that control fire behavior in forest and rangelands, including combustion, emissions and heat release, and related fire effects. Use theory and advanced knowledge with scientific literature and case studies to critically assess the assumptions and limitations of limitations of surface and crown fire models, including the varying influences of fuels, terrain, and environmental conditions.",Graduate,FALSE,2017-2018,"['land', ' rangeland']"
"
	FOR - Forest Resources
",FOR 587,Wildland Fire Policy,,Graduate,FALSE,2017-2018,['land']
"
	FS - Food Science
",FS 110,Introduction to Food Science,"Chemistry, microbiology, and processing of food and food products; concepts of food preservation, packaging and marketing of foods; food additives and regulations; world food problems. Field trip may be required. Cooperative: open to WSU degree-seeking students.",Undergraduate,FALSE,2017-2018,"[' additives ', 'food']"
"
	FS - Food Science
",FS 113,Introduction to Vines and Wines,including world wine regions and enology (winemaking). Cooperative: open to WSU degree-seeking students.,Undergraduate,FALSE,2017-2018,"[' enology', ' wine']"
"
	FS - Food Science
",FS 201,Science on Your Plate,"Same as CORS 232. Applications of science, scientific literacy, and critical thinking as related to the development and manufacture of modern food products and their use in modern civilizations. Cooperative: open to WSU degree-seeking students.",Undergraduate,FALSE,2017-2018,['food']
"
	FS - Food Science
",FS 220,Food Safety and Quality,"Regulation, safety, and wholesomeness of food products; microbiological, chemical, and physical risks associated with food; hazard analysis as related to food safety, processing and quality; sanitation and pest management principles; methods for analyzing the sensory qualities of food products; problem management associated with food quality assurance. Cooperative: open to WSU degree-seeking students.",Undergraduate,FALSE,2017-2018,"['food', ' pest', ' sanitation ']"
"
	FS - Food Science
",FS 301,Food Mycology,"Survey of the fungi important in food production, storage, and spoilage. Cooperative: open to WSU degree-seeking students. Prereq: Biol 250 or 255 ",Undergraduate,FALSE,2017-2018,"['food', 'fungi', ' spoil']"
"
	FS - Food Science
",FS 302,Food Processing Lab,"Application of specialized techniques, concepts and practices of food processing. Field Trip required. Cooperative: open to WSU degree-seeking students. Prereq: FS 110 or FS 220; and Math 160 or Math 170; and Stat 251",Undergraduate,FALSE,2017-2018,['food']
"
	FS - Food Science
",FS 303,Food Processing,"Specialized techniques, concepts and practices of food processing. Cooperative: open to WSU degree-seeking students. Prereq: AVS 172 or FS 110; and FS 220; and Math 160 or Math 170; and Stat 251 Coreq: FS 302",Undergraduate,FALSE,2017-2018,['food']
"
	FS - Food Science
",FS 304,Cereal Chemistry and Processing," This course has been designed to provide students with a breadth of knowledge in the field of cereal grain science. This course will cover cereal and legume structure, chemistry, and function as it relates to processing and utilization. Cooperative: open to WSU degree-seeking students. Prereq: Chem 275 and Chem 277",Undergraduate,FALSE,2017-2018,"[' cereal', ' grain', ' legum']"
"
	FS - Food Science
",FS 329,Dairy Foods Composition and Quality,"Introduction to the dairy processing industry. Chemistry of milk components. Standards of identity of dairy products. Quality control tests of fluid milk. Microbiology of fluid milk. Organoleptic properties of fluid milk and changes during storage. Federal, state and international regulations applied to dairy foods. Cleaning and sanitation in dairy manufacturing plants. Dairy effluents and waste management. Three lec and one 2-hr lab a week; two 1-day field trips required. Cooperative: open to WSU degree-seeking students. Prereq: AVS 172 or FS 110; and Chem 275 and Chem 276",Undergraduate,TRUE,2017-2018,"[' dairy ', 'food', ' milk ', ' sanitation ']"
"
	FS - Food Science
",FS 398,Internship,Supervised professional internship in the food industry; requires formal written plan of activities approved by academic advisor and department head. Final written report and presentation required. Cooperative: open to WSU degree-seeking students. Prereq: Permission of department,Undergraduate,FALSE,2017-2018,['food']
"
	FS - Food Science
",FS 401,Industrial Fermentations,Science and technology associated with industrial-scale food fermentations. Cooperative: open to WSU degree-seeking students. Prereq: Biol 250 and Biol 300,Undergraduate,FALSE,2017-2018,"[' ferment', 'food']"
"
	FS - Food Science
",FS 402,Ciders and Other Fermented Foods,"Chemistry, microbiology, and technology associated with the production of cider, beer, and other food fermentations. Two half-day field trips required. Cooperative: open to WSU degree-seeking students. Prereq: FS 304; FS 465",Undergraduate,FALSE,2017-2018,"[' beer', ' ferment', 'food']"
"
	FS - Food Science
",FS 407,Evaluation of Dairy Products Lab,Identifying defects in dairy products and intense training for Collegiate Dairy Products Evaluation Competition. Cooperative course available to WSU degree-seeking students. Prereq: FS 406,Undergraduate,TRUE,2017-2018,[' dairy ']
"
	FS - Food Science
",FS 416,Food Microbiology,"Purpose for enumeration, detection, and identification of microorganisms in food products; physical, chemical, and environmental factors influencing growth and survival of foodborne microorganisms; pathogenic and spoilage microorganisms in food and their control. Cooperative: open to WSU degree-seeking students. Prereq: Biol 250 and Biol 255",Undergraduate,FALSE,2017-2018,"['food', ' spoil']"
"
	FS - Food Science
",FS 417,Food Microbiology Laboratory," Methods for enumeration, detection, and identification of spoilage and pathogenic microorganisms in foods. Two 3-hr labs a wk. Cooperative: open to WSU degree-seeking students. Prereq or Coreq: FS 416",Undergraduate,TRUE,2017-2018,"['food', ' spoil']"
"
	FS - Food Science
",FS 418,Oral Seminar in Food Science,Development of skills and communication tools and techniques for oral presentations of current food science research. Cooperative: open to WSU degree-seeking students. Prereq: FS 110 or FS 220; and junior standing; and major in Food Science,Undergraduate,FALSE,2017-2018,['food']
