Department Name,Course Catalogue Number,Course Name,Description,Graduate/Undergraduate,Lab,Year,Keywords
Hospitality Management (HMGT),HMGT 682,- Private Club Management,"
Examines the effective operation and management of private clubs including city clubs, country clubs and yacht clubs. Major topics include: the unique niche that clubs represent in the hospitality industry, organizational structure of clubs, role of the board of directors, membership requirements, differences between tax-exempt clubs and non-exempt clubs, government regulation, preparing for a career in the club field, trends in club management and the future of clubs.
",Undergraduate,FALSE,2017-2018,[' hospitality ']
Hospitality Management (HMGT),HMGT 685,- Study Abroad,"
 Open to students studying abroad in the discipline as approved by the hospitality management program director. Cr/F.
",Undergraduate,FALSE,2017-2018,[' hospitality ']
Hospitality Management (HMGT),HMGT 686,- Study Abroad,"
 Open to students studying abroad in the discipline as approved by the hospitality management program director. Special fee. Cr/F.
",Undergraduate,FALSE,2017-2018,[' hospitality ']
Hospitality Management (HMGT),HMGT 695,- Independent Analysis,"
 Study and research project for honor students to advance knowledge in lodging and food services fields. Prereq: junior standing and permission.
",Undergraduate,FALSE,2017-2018,['food']
Hospitality Management (HMGT),HMGT 695W,- Independent Analysis,"
 Study and research project for honor students to advance knowledge in lodging and food services fields. Prereq: junior standing and permission. Writing intensive.
",Undergraduate,FALSE,2017-2018,['food']
Hospitality Management (HMGT),HMGT 698,- Topics,"
Special topics and developments in lodging, food services, and other hospitality industries. Prereq: junior standing. Course may be repeated when topics change up to a maximum of 8 credits.
",Undergraduate,FALSE,2017-2018,"['food', ' hospitality ']"
Hospitality Management (HMGT),HMGT 703,- Strategic Management in the Hospitality Industry,"
 Capstone course, interrelating and applying strategic management concepts to hospitality organizations. Cases from hotel companies, restaurant chains, and other hospitality-related businesses, supplemented by economic and other published information from the industry, are used as departure points for class discussion. Prereq: senior standing. Writing intensive.
",Graduate,FALSE,2017-2018,"[' hospitality ', ' restaurant']"
Hospitality Management (HMGT),HMGT 771,- International Wine and Beverage,"
 Examination of purchasing, evaluation, storage, service, and control of alcoholic beverages. Emphasizes wines, although beer, ale, distilled spirits, liqueurs, and mixed drinks are examined. Enrolled students must be at least 21 years old.
",Graduate,FALSE,2017-2018,"['alcohol', ' beer', ' distill', ' wine']"
Hospitality Management (HMGT),HMGT 777,- Casino Management,"
Examines the history of the gaming industry and the development, organization and management of casinos. Investigates economics, moral and social issues of gaming including problem gambling. Covers gaming regulations, accounting and taxation of casinos, casino marketing, national and international gaming destinations, game probabilities and the interaction of the casino department with other other divisions of mega casino resorts including lodging, food and beverage and meetings and conventions. A central focus will be on current trends and events. A field trip to a casino resort is required for those enrolled students at least 21 years old on the day the trip is scheduled. No credit will be given to students who have taken HMGT 777J.


",Graduate,FALSE,2017-2018,['food']
Hospitality Management (HMGT),HMGT 777J,- Casino Management,"
Examines the history of the gaming industry and the development, organization and management of casinos. Investigates economics, moral and social issues of gaming including problem gambling. Covers gaming regulations, accounting and taxation of casinos, casino marketing, national and international gaming destinations, game probabilities and the interaction of the casino department with other other divisions of mega casino resorts including lodging, food and beverage and meetings and conventions. A central focus will be on current trends and events. There is no age, other prerequisite,  or field trips requird. No credit will be given to students who have taken HMGT 777.

",Graduate,FALSE,2017-2018,['food']
Hospitality Management (HMGT),HMGT 795,- Internship II,"
 Off-campus work in the hospitality industry for on-the-job skill development. Normally supervision is provided by a qualified individual in the organization with frequent consultation by the faculty sponsor. Initial sponsorship of an Hospitality Management faculty member must be obtained followed by approval of Paul advisor and Dean's Office. Special permission required to earn more than 4 credits in one semester. For Paul College juniors and seniors with 3.0 or better cumulative GPA.
",Graduate,FALSE,2017-2018,[' hospitality ']
